claim_type,requested_amount,evidence_available,evidence_count,previous_refund_count,previous_refund_amount,account_age_days,previous_support_decisions,previous_support_approvals,previous_support_evidence_requests,previous_support_escalations,time_since_previous_request_hours,support_decision,episode_id,customer_id,sequence_number,timestamp,request_id,order_id,claim_text,evidence_types,reason_code,approved_amount,requires_followup,previous_support_denials
SUBSTITUTED_RETURN_CLAIM,2202.85,True,1,1,610.67,1141,6,5,1,0,8.366666666666667,APPROVE,EPISODE_00009,CUSTOMER_0009,7,2026-01-31 19:31:00,POLICY_REQUEST_0000087,ORDER_000049,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2202.85,False,0
WRONG_ITEM_CLAIM,3740.12,True,1,1,610.67,1141,7,6,1,0,7.033333333333333,APPROVE,EPISODE_00009,CUSTOMER_0009,8,2026-02-01 02:33:00,POLICY_REQUEST_0000088,ORDER_000048,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,3740.12,False,0
SUBSTITUTED_RETURN_CLAIM,5221.04,True,1,1,610.67,1141,8,7,1,0,3.9166666666666665,ESCALATE,EPISODE_00009,CUSTOMER_0009,9,2026-02-01 06:28:00,POLICY_REQUEST_0000089,ORDER_000048,Customer reports a substituted_return_claim.,return_receipt,HIGH_VALUE_CASE,0.0,True,0
NON_DELIVERY_CLAIM,1679.44,False,0,1,610.67,1141,9,7,1,1,4.816666666666666,REQUEST_EVIDENCE,EPISODE_00009,CUSTOMER_0009,10,2026-02-01 11:17:00,POLICY_REQUEST_0000090,ORDER_000048,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SHORTAGE_CLAIM,1109.5,False,0,2,1826.62,1154,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00010,CUSTOMER_0010,1,2026-01-06 05:55:00,POLICY_REQUEST_0000091,ORDER_000051,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,1082.56,False,0,2,1826.62,1154,1,0,1,0,257.43333333333334,REQUEST_EVIDENCE,EPISODE_00010,CUSTOMER_0010,2,2026-01-16 23:21:00,POLICY_REQUEST_0000092,ORDER_000051,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,1848.34,True,1,2,1826.62,1154,2,0,2,0,20.183333333333334,APPROVE,EPISODE_00010,CUSTOMER_0010,3,2026-01-17 19:32:00,POLICY_REQUEST_0000093,ORDER_000050,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,1848.34,False,0
WRONG_ITEM_CLAIM,2118.45,False,0,2,1826.62,1154,3,1,2,0,19.533333333333335,REQUEST_EVIDENCE,EPISODE_00010,CUSTOMER_0010,4,2026-01-18 15:04:00,POLICY_REQUEST_0000094,ORDER_000050,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,3555.58,True,1,2,1826.62,1154,4,1,3,0,296.25,APPROVE,EPISODE_00010,CUSTOMER_0010,5,2026-01-30 23:19:00,POLICY_REQUEST_0000095,ORDER_000051,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,3555.58,False,0
NON_DELIVERY_CLAIM,3417.73,False,0,2,1826.62,1154,5,2,3,0,7.7,REQUEST_EVIDENCE,EPISODE_00010,CUSTOMER_0010,6,2026-01-31 07:01:00,POLICY_REQUEST_0000096,ORDER_000051,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SHORTAGE_CLAIM,700.63,False,0,2,1826.62,1154,6,2,4,0,14.433333333333334,REQUEST_EVIDENCE,EPISODE_00010,CUSTOMER_0010,7,2026-01-31 21:27:00,POLICY_REQUEST_0000097,ORDER_000051,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,899.88,True,1,2,1826.62,1154,7,2,5,0,15.983333333333333,APPROVE,EPISODE_00010,CUSTOMER_0010,8,2026-02-01 13:26:00,POLICY_REQUEST_0000098,ORDER_000051,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,899.88,False,0
WRONG_ITEM_CLAIM,1506.1,True,1,2,1826.62,1154,8,3,5,0,4.416666666666667,APPROVE,EPISODE_00010,CUSTOMER_0010,9,2026-02-01 17:51:00,POLICY_REQUEST_0000099,ORDER_000050,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,1506.1,False,0
WRONG_ITEM_CLAIM,251.86,True,1,2,1826.62,1154,9,4,5,0,19.916666666666668,APPROVE,EPISODE_00010,CUSTOMER_0010,10,2026-02-02 13:46:00,POLICY_REQUEST_0000100,ORDER_000050,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,251.86,False,0
SUBSTITUTED_RETURN_CLAIM,3391.39,False,0,0,2524.22,520,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00011,CUSTOMER_0011,1,2026-01-23 18:44:00,POLICY_REQUEST_0000101,ORDER_000053,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,3391.39,True,1,0,2524.22,520,1,0,1,0,15.233333333333333,APPROVE,EPISODE_00011,CUSTOMER_0011,2,2026-01-24 09:58:00,POLICY_REQUEST_0000102,ORDER_000053,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,3391.39,False,0
NON_DELIVERY_CLAIM,449.36,True,1,0,2524.22,520,2,1,1,0,1.2,APPROVE,EPISODE_00011,CUSTOMER_0011,3,2026-01-24 11:10:00,POLICY_REQUEST_0000103,ORDER_000054,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,449.36,False,0
NON_DELIVERY_CLAIM,1899.85,False,0,0,2524.22,520,3,2,1,0,9.983333333333333,REQUEST_EVIDENCE,EPISODE_00011,CUSTOMER_0011,4,2026-01-24 21:09:00,POLICY_REQUEST_0000104,ORDER_000054,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,2212.05,True,1,0,2524.22,520,4,2,2,0,23.366666666666667,APPROVE,EPISODE_00011,CUSTOMER_0011,5,2026-01-25 20:31:00,POLICY_REQUEST_0000105,ORDER_000052,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2212.05,False,0
WRONG_ITEM_CLAIM,4593.62,True,1,0,2524.22,520,5,3,2,0,23.1,APPROVE,EPISODE_00011,CUSTOMER_0011,6,2026-01-26 19:37:00,POLICY_REQUEST_0000106,ORDER_000052,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,4593.62,False,0
SHORTAGE_CLAIM,1135.2,True,1,0,2524.22,520,6,4,2,0,14.283333333333333,APPROVE,EPISODE_00011,CUSTOMER_0011,7,2026-01-27 09:54:00,POLICY_REQUEST_0000107,ORDER_000053,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,1135.2,False,0
SHORTAGE_CLAIM,3925.4,True,1,0,2524.22,520,7,5,2,0,12.833333333333334,APPROVE,EPISODE_00011,CUSTOMER_0011,8,2026-01-27 22:44:00,POLICY_REQUEST_0000108,ORDER_000054,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,3925.4,False,0
SUBSTITUTED_RETURN_CLAIM,878.69,True,1,0,2524.22,520,8,6,2,0,10.316666666666666,APPROVE,EPISODE_00011,CUSTOMER_0011,9,2026-01-28 09:03:00,POLICY_REQUEST_0000109,ORDER_000054,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,878.69,False,0
SUBSTITUTED_RETURN_CLAIM,3303.01,False,0,0,2524.22,520,9,7,2,0,5.9,REQUEST_EVIDENCE,EPISODE_00011,CUSTOMER_0011,10,2026-01-28 14:57:00,POLICY_REQUEST_0000110,ORDER_000053,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,1201.03,True,1,0,1447.5,262,0,0,0,0,999.0,DENY,EPISODE_00012,CUSTOMER_0012,1,2026-01-27 12:29:00,POLICY_REQUEST_0000111,ORDER_000057,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
WRONG_ITEM_CLAIM,2008.87,True,1,0,1447.5,262,1,0,0,0,16.966666666666665,APPROVE,EPISODE_00012,CUSTOMER_0012,2,2026-01-28 05:27:00,POLICY_REQUEST_0000112,ORDER_000055,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,2008.87,False,1
WRONG_ITEM_CLAIM,422.96,True,1,0,1447.5,262,2,1,0,0,5.15,APPROVE,EPISODE_00012,CUSTOMER_0012,3,2026-01-28 10:36:00,POLICY_REQUEST_0000113,ORDER_000058,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,422.96,False,1
SHORTAGE_CLAIM,5248.01,True,1,0,1447.5,262,3,2,0,0,0.5833333333333334,ESCALATE,EPISODE_00012,CUSTOMER_0012,4,2026-01-28 11:11:00,POLICY_REQUEST_0000114,ORDER_000061,Customer reports a shortage_claim.,delivery_photo,HIGH_VALUE_CASE,0.0,True,1
NON_DELIVERY_CLAIM,2831.72,True,1,0,1447.5,262,4,2,0,1,19.333333333333332,APPROVE,EPISODE_00012,CUSTOMER_0012,5,2026-01-29 06:31:00,POLICY_REQUEST_0000115,ORDER_000057,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2831.72,False,1
SUBSTITUTED_RETURN_CLAIM,2369.6,True,1,0,1447.5,262,5,3,0,1,13.566666666666666,APPROVE,EPISODE_00012,CUSTOMER_0012,6,2026-01-29 20:05:00,POLICY_REQUEST_0000116,ORDER_000061,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,2369.6,False,1
SUBSTITUTED_RETURN_CLAIM,1015.02,False,0,0,1447.5,262,6,4,0,1,23.15,REQUEST_EVIDENCE,EPISODE_00012,CUSTOMER_0012,7,2026-01-30 19:14:00,POLICY_REQUEST_0000117,ORDER_000056,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
WRONG_ITEM_CLAIM,718.61,True,1,0,1447.5,262,7,4,1,1,3.9166666666666665,APPROVE,EPISODE_00012,CUSTOMER_0012,8,2026-01-30 23:09:00,POLICY_REQUEST_0000118,ORDER_000061,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,718.61,False,1
SUBSTITUTED_RETURN_CLAIM,5225.52,False,0,0,1447.5,262,8,5,1,1,14.483333333333333,REQUEST_EVIDENCE,EPISODE_00012,CUSTOMER_0012,9,2026-01-31 13:38:00,POLICY_REQUEST_0000119,ORDER_000061,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
WRONG_ITEM_CLAIM,5570.29,False,0,0,1447.5,262,9,5,2,1,14.066666666666666,REQUEST_EVIDENCE,EPISODE_00012,CUSTOMER_0012,10,2026-02-01 03:42:00,POLICY_REQUEST_0000120,ORDER_000061,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
NON_DELIVERY_CLAIM,2126.8,True,1,1,828.74,997,0,0,0,0,999.0,APPROVE,EPISODE_00013,CUSTOMER_0013,1,2026-01-30 00:55:00,POLICY_REQUEST_0000121,ORDER_000063,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2126.8,False,0
SHORTAGE_CLAIM,4596.18,False,0,1,828.74,997,1,1,0,0,17.316666666666666,DENY,EPISODE_00013,CUSTOMER_0013,2,2026-01-30 18:14:00,POLICY_REQUEST_0000122,ORDER_000070,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
SHORTAGE_CLAIM,5211.05,False,0,1,828.74,997,2,1,0,0,11.566666666666666,DENY,EPISODE_00013,CUSTOMER_0013,3,2026-01-31 05:48:00,POLICY_REQUEST_0000123,ORDER_000068,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,1
NON_DELIVERY_CLAIM,1930.69,True,1,1,828.74,997,3,1,0,0,19.816666666666666,APPROVE,EPISODE_00013,CUSTOMER_0013,4,2026-02-01 01:37:00,POLICY_REQUEST_0000124,ORDER_000062,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,1930.69,False,2
WRONG_ITEM_CLAIM,1931.16,False,0,1,828.74,997,4,2,0,0,8.716666666666667,REQUEST_EVIDENCE,EPISODE_00013,CUSTOMER_0013,5,2026-02-01 10:20:00,POLICY_REQUEST_0000125,ORDER_000064,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,2
WRONG_ITEM_CLAIM,5595.18,False,0,1,828.74,997,5,2,1,0,0.8166666666666667,REQUEST_EVIDENCE,EPISODE_00013,CUSTOMER_0013,6,2026-02-01 11:09:00,POLICY_REQUEST_0000126,ORDER_000069,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,2
NON_DELIVERY_CLAIM,2264.48,False,0,1,828.74,997,6,2,2,0,22.3,REQUEST_EVIDENCE,EPISODE_00013,CUSTOMER_0013,7,2026-02-02 09:27:00,POLICY_REQUEST_0000127,ORDER_000069,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,2
NON_DELIVERY_CLAIM,1699.22,True,1,1,828.74,997,7,2,3,0,8.583333333333334,APPROVE,EPISODE_00013,CUSTOMER_0013,8,2026-02-02 18:02:00,POLICY_REQUEST_0000128,ORDER_000068,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,1699.22,False,2
NON_DELIVERY_CLAIM,1521.94,True,1,1,828.74,997,8,3,3,0,9.866666666666667,APPROVE,EPISODE_00013,CUSTOMER_0013,9,2026-02-03 03:54:00,POLICY_REQUEST_0000129,ORDER_000068,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,1521.94,False,2
SHORTAGE_CLAIM,2275.74,True,1,1,828.74,997,9,4,3,0,12.516666666666667,APPROVE,EPISODE_00013,CUSTOMER_0013,10,2026-02-03 16:25:00,POLICY_REQUEST_0000130,ORDER_000062,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,2275.74,False,2
WRONG_ITEM_CLAIM,623.53,True,1,1,2512.43,879,0,0,0,0,999.0,APPROVE,EPISODE_00014,CUSTOMER_0014,1,2026-01-30 05:41:00,POLICY_REQUEST_0000131,ORDER_000072,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,623.53,False,0
NON_DELIVERY_CLAIM,2939.91,True,1,1,2512.43,879,1,1,0,0,10.566666666666666,APPROVE,EPISODE_00014,CUSTOMER_0014,2,2026-01-30 16:15:00,POLICY_REQUEST_0000132,ORDER_000071,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,2939.91,False,0
SUBSTITUTED_RETURN_CLAIM,338.86,False,0,1,2512.43,879,2,2,0,0,17.616666666666667,REQUEST_EVIDENCE,EPISODE_00014,CUSTOMER_0014,3,2026-01-31 09:52:00,POLICY_REQUEST_0000133,ORDER_000073,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
WRONG_ITEM_CLAIM,1907.33,True,1,1,2512.43,879,3,2,1,0,12.05,APPROVE,EPISODE_00014,CUSTOMER_0014,4,2026-01-31 21:55:00,POLICY_REQUEST_0000134,ORDER_000073,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,1907.33,False,0
SUBSTITUTED_RETURN_CLAIM,5475.91,False,0,1,2512.43,879,4,3,1,0,23.516666666666666,REQUEST_EVIDENCE,EPISODE_00014,CUSTOMER_0014,5,2026-02-01 21:26:00,POLICY_REQUEST_0000135,ORDER_000071,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,5022.31,False,0,1,2512.43,879,5,3,2,0,13.066666666666666,REQUEST_EVIDENCE,EPISODE_00014,CUSTOMER_0014,6,2026-02-02 10:30:00,POLICY_REQUEST_0000136,ORDER_000074,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
NON_DELIVERY_CLAIM,229.02,True,1,1,2512.43,879,6,3,3,0,21.633333333333333,APPROVE,EPISODE_00014,CUSTOMER_0014,7,2026-02-03 08:08:00,POLICY_REQUEST_0000137,ORDER_000076,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,229.02,False,0
NON_DELIVERY_CLAIM,362.61,False,0,1,2512.43,879,7,4,3,0,22.65,REQUEST_EVIDENCE,EPISODE_00014,CUSTOMER_0014,8,2026-02-04 06:47:00,POLICY_REQUEST_0000138,ORDER_000075,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SHORTAGE_CLAIM,4736.68,False,0,1,2512.43,879,8,4,4,0,3.816666666666667,DENY,EPISODE_00014,CUSTOMER_0014,9,2026-02-04 10:36:00,POLICY_REQUEST_0000139,ORDER_000074,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
WRONG_ITEM_CLAIM,933.32,True,1,1,2512.43,879,9,4,4,0,18.933333333333334,APPROVE,EPISODE_00014,CUSTOMER_0014,10,2026-02-05 05:32:00,POLICY_REQUEST_0000140,ORDER_000072,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,933.32,False,1
WRONG_ITEM_CLAIM,2268.74,True,1,0,1630.29,1217,0,0,0,0,999.0,APPROVE,EPISODE_00015,CUSTOMER_0015,1,2026-01-20 22:17:00,POLICY_REQUEST_0000141,ORDER_000083,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,2268.74,False,0
NON_DELIVERY_CLAIM,6793.99,False,0,0,1630.29,1217,1,1,0,0,23.9,REQUEST_EVIDENCE,EPISODE_00015,CUSTOMER_0015,2,2026-01-21 22:11:00,POLICY_REQUEST_0000142,ORDER_000077,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
NON_DELIVERY_CLAIM,3053.54,False,0,0,1630.29,1217,2,1,1,0,16.016666666666666,REQUEST_EVIDENCE,EPISODE_00015,CUSTOMER_0015,3,2026-01-22 14:12:00,POLICY_REQUEST_0000143,ORDER_000082,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
WRONG_ITEM_CLAIM,3955.29,False,0,0,1630.29,1217,3,1,2,0,19.766666666666666,REQUEST_EVIDENCE,EPISODE_00015,CUSTOMER_0015,4,2026-01-23 09:58:00,POLICY_REQUEST_0000144,ORDER_000078,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,404.75,False,0,0,1630.29,1217,4,1,3,0,126.38333333333334,REQUEST_EVIDENCE,EPISODE_00015,CUSTOMER_0015,5,2026-01-28 16:21:00,POLICY_REQUEST_0000145,ORDER_000080,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,4926.39,False,0,0,1630.29,1217,5,1,4,0,23.05,REQUEST_EVIDENCE,EPISODE_00015,CUSTOMER_0015,6,2026-01-29 15:24:00,POLICY_REQUEST_0000146,ORDER_000077,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
WRONG_ITEM_CLAIM,2289.98,False,0,0,1630.29,1217,6,1,5,0,1.0333333333333334,REQUEST_EVIDENCE,EPISODE_00015,CUSTOMER_0015,7,2026-01-29 16:26:00,POLICY_REQUEST_0000147,ORDER_000077,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,1642.02,False,0,0,1630.29,1217,7,1,6,0,2.6666666666666665,REQUEST_EVIDENCE,EPISODE_00015,CUSTOMER_0015,8,2026-01-29 19:06:00,POLICY_REQUEST_0000148,ORDER_000079,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,865.87,True,1,0,1630.29,1217,8,1,7,0,21.483333333333334,APPROVE,EPISODE_00015,CUSTOMER_0015,9,2026-01-30 16:35:00,POLICY_REQUEST_0000149,ORDER_000084,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,865.87,False,0
NON_DELIVERY_CLAIM,398.04,True,1,0,1630.29,1217,9,2,7,0,23.916666666666668,APPROVE,EPISODE_00015,CUSTOMER_0015,10,2026-01-31 16:30:00,POLICY_REQUEST_0000150,ORDER_000077,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,398.04,False,0
SUBSTITUTED_RETURN_CLAIM,4506.41,True,1,0,2234.12,962,0,0,0,0,999.0,APPROVE,EPISODE_00016,CUSTOMER_0016,1,2026-01-12 04:09:00,POLICY_REQUEST_0000151,ORDER_000085,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,4506.41,False,0
WRONG_ITEM_CLAIM,3779.28,True,1,0,2234.12,962,1,1,0,0,171.18333333333334,APPROVE,EPISODE_00016,CUSTOMER_0016,2,2026-01-19 07:20:00,POLICY_REQUEST_0000152,ORDER_000085,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,3779.28,False,0
NON_DELIVERY_CLAIM,4522.19,True,1,0,2234.12,962,2,2,0,0,22.833333333333332,APPROVE,EPISODE_00016,CUSTOMER_0016,3,2026-01-20 06:10:00,POLICY_REQUEST_0000153,ORDER_000089,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,4522.19,False,0
WRONG_ITEM_CLAIM,7135.2,True,1,0,2234.12,962,3,3,0,0,15.966666666666667,ESCALATE,EPISODE_00016,CUSTOMER_0016,4,2026-01-20 22:08:00,POLICY_REQUEST_0000154,ORDER_000089,Customer reports a wrong_item_claim.,package_photo,HIGH_VALUE_CASE,0.0,True,0
SUBSTITUTED_RETURN_CLAIM,1926.76,False,0,0,2234.12,962,4,3,0,1,43.25,REQUEST_EVIDENCE,EPISODE_00016,CUSTOMER_0016,5,2026-01-22 17:23:00,POLICY_REQUEST_0000155,ORDER_000088,Customer reports a substituted_return_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
SHORTAGE_CLAIM,540.3,False,0,0,2234.12,962,5,3,1,1,13.216666666666667,DENY,EPISODE_00016,CUSTOMER_0016,6,2026-01-23 06:36:00,POLICY_REQUEST_0000156,ORDER_000088,Customer reports a shortage_claim.,,ORDER_CONTRADICTION,0.0,False,0
SHORTAGE_CLAIM,900.14,True,1,0,2234.12,962,6,3,1,1,144.2,APPROVE,EPISODE_00016,CUSTOMER_0016,7,2026-01-29 06:48:00,POLICY_REQUEST_0000157,ORDER_000086,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,900.14,False,1
NON_DELIVERY_CLAIM,1603.6,True,1,0,2234.12,962,7,4,1,1,22.9,APPROVE,EPISODE_00016,CUSTOMER_0016,8,2026-01-30 05:42:00,POLICY_REQUEST_0000158,ORDER_000085,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,1603.6,False,1
WRONG_ITEM_CLAIM,2345.37,False,0,0,2234.12,962,8,5,1,1,10.0,REQUEST_EVIDENCE,EPISODE_00016,CUSTOMER_0016,9,2026-01-30 15:42:00,POLICY_REQUEST_0000159,ORDER_000088,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
WRONG_ITEM_CLAIM,7218.34,True,1,0,2234.12,962,9,5,2,1,23.533333333333335,ESCALATE,EPISODE_00016,CUSTOMER_0016,10,2026-01-31 15:14:00,POLICY_REQUEST_0000160,ORDER_000089,Customer reports a wrong_item_claim.,package_photo,HIGH_VALUE_CASE,0.0,True,1
NON_DELIVERY_CLAIM,263.09,False,0,1,1883.72,1474,0,0,0,0,999.0,REQUEST_EVIDENCE,EPISODE_00017,CUSTOMER_0017,1,2026-01-25 18:58:00,POLICY_REQUEST_0000161,ORDER_000090,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
NON_DELIVERY_CLAIM,4405.5,False,0,1,1883.72,1474,1,0,1,0,2.8666666666666667,REQUEST_EVIDENCE,EPISODE_00017,CUSTOMER_0017,2,2026-01-25 21:50:00,POLICY_REQUEST_0000162,ORDER_000095,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SHORTAGE_CLAIM,213.64,False,0,1,1883.72,1474,2,0,2,0,5.866666666666666,REQUEST_EVIDENCE,EPISODE_00017,CUSTOMER_0017,3,2026-01-26 03:42:00,POLICY_REQUEST_0000163,ORDER_000092,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
NON_DELIVERY_CLAIM,3051.09,True,1,1,1883.72,1474,3,0,3,0,78.45,APPROVE,EPISODE_00017,CUSTOMER_0017,4,2026-01-29 10:09:00,POLICY_REQUEST_0000164,ORDER_000095,Customer reports a non_delivery_claim.,delivery_evidence,ELIGIBLE,3051.09,False,0
SHORTAGE_CLAIM,696.8,True,1,1,1883.72,1474,4,1,3,0,21.216666666666665,DENY,EPISODE_00017,CUSTOMER_0017,5,2026-01-30 07:22:00,POLICY_REQUEST_0000165,ORDER_000090,Customer reports a shortage_claim.,delivery_photo,ORDER_CONTRADICTION,0.0,False,0
SUBSTITUTED_RETURN_CLAIM,1139.37,True,1,1,1883.72,1474,5,1,3,0,4.283333333333333,APPROVE,EPISODE_00017,CUSTOMER_0017,6,2026-01-30 11:39:00,POLICY_REQUEST_0000166,ORDER_000097,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1139.37,False,1
SUBSTITUTED_RETURN_CLAIM,1180.54,True,1,1,1883.72,1474,6,2,3,0,7.466666666666667,APPROVE,EPISODE_00017,CUSTOMER_0017,7,2026-01-30 19:07:00,POLICY_REQUEST_0000167,ORDER_000094,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1180.54,False,1
WRONG_ITEM_CLAIM,1789.45,False,0,1,1883.72,1474,7,3,3,0,15.183333333333334,REQUEST_EVIDENCE,EPISODE_00017,CUSTOMER_0017,8,2026-01-31 10:18:00,POLICY_REQUEST_0000168,ORDER_000094,Customer reports a wrong_item_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,1
WRONG_ITEM_CLAIM,471.69,True,1,1,1883.72,1474,8,3,4,0,23.3,APPROVE,EPISODE_00017,CUSTOMER_0017,9,2026-02-01 09:36:00,POLICY_REQUEST_0000169,ORDER_000092,Customer reports a wrong_item_claim.,package_photo,ELIGIBLE,471.69,False,1
SHORTAGE_CLAIM,2237.48,True,1,1,1883.72,1474,9,4,4,0,11.183333333333334,APPROVE,EPISODE_00017,CUSTOMER_0017,10,2026-02-01 20:47:00,POLICY_REQUEST_0000170,ORDER_000095,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,2237.48,False,1
SUBSTITUTED_RETURN_CLAIM,1615.17,True,1,0,432.47,1238,0,0,0,0,999.0,APPROVE,EPISODE_00018,CUSTOMER_0018,1,2026-01-01 19:10:00,POLICY_REQUEST_0000171,ORDER_000101,Customer reports a substituted_return_claim.,return_receipt,ELIGIBLE,1615.17,False,0
NON_DELIVERY_CLAIM,2632.96,False,0,0,432.47,1238,1,1,0,0,641.0833333333334,REQUEST_EVIDENCE,EPISODE_00018,CUSTOMER_0018,2,2026-01-28 12:15:00,POLICY_REQUEST_0000172,ORDER_000101,Customer reports a non_delivery_claim.,,DELIVERY_CONTRADICTION,0.0,True,0
SHORTAGE_CLAIM,2245.8,True,1,0,432.47,1238,2,1,1,0,6.233333333333333,APPROVE,EPISODE_00018,CUSTOMER_0018,3,2026-01-28 18:29:00,POLICY_REQUEST_0000173,ORDER_000101,Customer reports a shortage_claim.,delivery_photo,ELIGIBLE,2245.8,False,0
SHORTAGE_CLAIM,244.48,False,0,0,432.47,1238,3,2,1,0,5.533333333333333,REQUEST_EVIDENCE,EPISODE_00018,CUSTOMER_0018,4,2026-01-29 00:01:00,POLICY_REQUEST_0000174,ORDER_000098,Customer reports a shortage_claim.,,INSUFFICIENT_EVIDENCE,0.0,True,0
