claim_type,requested_amount,evidence_available,evidence_count,previous_refund_count,previous_refund_amount,account_age_days,previous_support_decisions,previous_support_approvals,previous_support_evidence_requests,previous_support_escalations,time_since_previous_request_hours,support_decision
WRONG_ITEM_CLAIM,2307.56,True,1,0,1460.9,113,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,1313.94,True,1,1,2571.39,378,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,1298.32,True,1,0,1235.28,951,1,1,0,0,1.8166670222222223,APPROVE
NON_DELIVERY_CLAIM,224.73,True,1,0,1093.48,426,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,4079.29,True,1,0,2318.54,332,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,1581.5,False,0,0,2915.57,785,1,0,0,0,2.050000401944444,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,5642.73,False,0,2,2234.81,1456,1,1,0,0,1.816667022777778,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2313.18,False,0,1,1942.11,581,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,568.04,False,0,0,1423.84,898,1,0,1,0,2.2666671125,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,5427.78,False,0,2,1281.33,1208,1,1,0,0,1.0166668661111111,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2327.05,False,0,2,1147.44,996,1,0,1,0,3.5166673622222224,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1900.53,False,0,0,2379.17,258,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,5024.33,True,1,0,2703.82,918,0,0,0,0,999.0,ESCALATE
WRONG_ITEM_CLAIM,5234.8,True,1,1,1559.85,813,0,0,0,0,999.0,ESCALATE
WRONG_ITEM_CLAIM,2465.6,True,1,0,1689.87,642,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,7409.25,True,1,0,917.54,1248,0,0,0,0,999.0,ESCALATE
SUBSTITUTED_RETURN_CLAIM,2436.26,False,0,0,2662.74,46,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1552.18,True,1,2,676.88,949,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,2239.18,True,1,1,1190.02,1452,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,3324.81,False,0,4,1372.8,925,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2549.89,True,1,1,2084.34,440,1,1,0,0,2.983333923611111,APPROVE
SUBSTITUTED_RETURN_CLAIM,1395.29,True,1,0,2390.46,429,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,1724.54,True,1,2,943.51,207,1,0,1,0,0.48333343055555555,DENY
NON_DELIVERY_CLAIM,2372.25,True,1,1,2865.15,647,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,7121.43,False,0,0,330.71,411,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1688.92,False,0,0,2777.07,430,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1737.64,False,0,1,2673.83,1413,1,1,0,0,3.233333973888889,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1105.54,False,0,4,4160.88,633,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,490.5,False,0,0,64.48,478,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2798.4,True,1,0,2511.24,789,0,0,0,0,999.0,DENY
SHORTAGE_CLAIM,6161.74,False,0,1,2139.33,798,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,6789.22,False,0,1,2863.67,99,0,0,0,0,999.0,DENY
NON_DELIVERY_CLAIM,2247.32,True,1,0,499.09,1021,1,0,1,0,1.4833336252777778,APPROVE
NON_DELIVERY_CLAIM,2801.18,False,0,1,1507.92,1297,1,1,0,0,1.3333335966666666,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,699.42,True,1,1,1619.8,1160,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,6978.29,False,0,0,1281.34,1449,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1427.42,False,0,1,729.95,695,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2433.37,True,1,0,273.08,77,0,0,0,0,999.0,DENY
NON_DELIVERY_CLAIM,3791.13,False,0,0,1554.89,1408,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1773.22,True,1,0,2955.83,244,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,2250.25,False,0,3,2756.82,1053,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2424.31,True,1,0,2976.91,458,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,526.44,False,0,0,2217.55,1422,1,0,1,0,0.8833335091666666,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,492.34,True,1,0,343.38,596,1,0,0,1,3.800000751388889,APPROVE
SUBSTITUTED_RETURN_CLAIM,2930.71,True,1,3,3578.46,441,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,5605.18,True,1,0,393.83,1371,0,0,0,0,999.0,ESCALATE
SHORTAGE_CLAIM,3388.8,True,1,0,886.67,1052,1,0,0,0,4.816667653611111,APPROVE
SHORTAGE_CLAIM,2048.07,True,1,0,2352.92,956,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,2664.45,True,1,0,2838.78,159,0,0,0,0,999.0,DENY
SHORTAGE_CLAIM,722.72,True,1,0,2356.6,1100,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,6476.33,False,0,0,1325.65,1218,1,0,1,0,1.666666995277778,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2149.56,False,0,0,2065.96,1455,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,3502.87,True,1,1,622.39,1115,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,2274.96,True,1,1,2257.39,648,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,1970.56,False,0,0,2445.65,674,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2303.96,True,1,1,2967.82,857,2,1,1,0,1.5333336352777778,APPROVE
NON_DELIVERY_CLAIM,2209.54,True,1,0,1259.48,1276,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,2618.91,False,0,0,1849.05,949,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2628.88,False,0,0,2541.52,133,1,0,1,0,2.5500005008333333,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,4818.25,False,0,4,6658.13,1181,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1898.16,True,1,0,348.2,958,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,774.93,True,1,1,147.09,1367,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,1965.45,True,1,0,1615.24,142,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,3702.15,False,0,0,1966.77,708,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1664.66,True,1,4,3300.33,987,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,3353.21,False,0,2,7522.46,1124,1,1,0,0,4.35000086,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3124.93,False,0,0,2413.01,685,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,1679.5,False,0,1,1877.38,740,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,416.56,False,0,4,4988.53,1226,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2699.12,True,1,0,2622.35,887,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,778.88,True,1,0,1565.31,1336,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,1953.54,False,0,1,275.72,349,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,3731.56,True,1,0,565.44,1145,1,0,1,0,1.5833336452777778,APPROVE
NON_DELIVERY_CLAIM,2234.2,True,1,0,2814.27,1004,1,0,1,0,1.5500003061111112,APPROVE
WRONG_ITEM_CLAIM,2014.98,False,0,0,1822.4,1235,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1410.61,False,0,3,3601.78,1370,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2445.38,True,1,1,1064.87,390,1,1,0,0,2.283333781944444,APPROVE
NON_DELIVERY_CLAIM,5636.1,False,0,0,2881.03,120,1,1,0,0,4.7333342683333335,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,3825.35,True,1,0,1117.31,43,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,5519.56,False,0,0,180.33,1453,1,1,0,0,2.5500005016666667,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,347.65,True,1,0,248.01,1180,1,1,0,0,5.300001056666667,APPROVE
SUBSTITUTED_RETURN_CLAIM,2036.69,False,0,0,1013.16,1347,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2263.86,True,1,0,1181.15,292,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,4383.65,True,1,1,1330.69,93,0,0,0,0,999.0,DENY
SHORTAGE_CLAIM,3108.67,True,1,1,1813.32,91,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,2030.13,True,1,0,768.86,251,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,3192.61,True,1,0,2056.53,1166,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,771.48,True,1,0,2900.37,1483,1,1,0,0,3.2166672972222226,DENY
SUBSTITUTED_RETURN_CLAIM,755.04,False,0,2,985.37,589,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,3821.14,True,1,2,2570.25,731,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,2037.38,False,0,0,2991.05,1017,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2580.78,False,0,1,1650.48,344,1,1,0,0,1.5500003047222224,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,4863.99,False,0,0,1013.16,1347,1,0,1,0,0.18333336833333333,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3780.73,True,1,0,849.89,169,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,1348.58,False,0,0,662.55,1435,1,0,0,1,4.266667505833333,DENY
SUBSTITUTED_RETURN_CLAIM,1918.78,True,1,0,508.75,818,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,5068.96,True,1,1,5394.91,439,0,0,0,0,999.0,ESCALATE
SHORTAGE_CLAIM,3443.95,True,1,0,315.67,474,0,0,0,0,999.0,DENY
SUBSTITUTED_RETURN_CLAIM,2456.69,True,1,1,2263.65,1081,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,2933.07,True,1,1,758.61,194,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,4162.98,True,1,0,2010.43,456,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,2429.84,True,1,2,981.87,220,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,1622.18,True,1,1,2521.92,1435,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,7408.93,False,0,0,287.75,419,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1797.18,True,1,0,1162.58,266,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,4393.8,True,1,0,1054.89,1432,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,4138.74,False,0,0,2786.9,1381,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,4842.53,True,1,1,2189.88,1077,1,1,0,0,5.283334375,APPROVE
SUBSTITUTED_RETURN_CLAIM,3354.09,False,0,1,616.48,1442,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,7944.27,True,1,2,1410.03,388,0,0,0,0,999.0,ESCALATE
NON_DELIVERY_CLAIM,1785.42,False,0,1,2298.85,1107,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2511.41,False,0,1,2871.29,867,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2198.23,False,0,1,2257.39,648,1,1,0,0,0.9833335255555555,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,779.08,True,1,0,64.48,478,1,0,1,0,1.4166669430555556,APPROVE
SHORTAGE_CLAIM,2067.96,False,0,0,2461.28,974,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,8045.93,True,1,0,1453.61,767,0,0,0,0,999.0,ESCALATE
SUBSTITUTED_RETURN_CLAIM,1692.81,False,0,0,1906.06,224,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2218.6,False,0,1,616.48,1442,1,0,1,0,0.1500000297222222,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,5906.17,False,0,0,1312.07,1356,1,0,1,0,6.000001203888889,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2605.58,True,1,1,5324.85,503,1,1,0,0,2.233333772222222,APPROVE
WRONG_ITEM_CLAIM,3567.64,False,0,4,3034.13,818,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,3659.79,True,1,0,2835.58,866,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,1705.28,False,0,1,2863.67,99,1,0,0,0,1.5166669633333332,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2661.99,False,0,0,146.85,112,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,4914.16,True,1,2,5909.3,1434,2,0,2,0,4.416667535833334,APPROVE
NON_DELIVERY_CLAIM,664.06,False,0,0,1619.84,904,1,1,0,0,3.266667309166667,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2904.56,True,1,0,2999.86,1012,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,3061.95,False,0,0,1907.63,723,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1470.86,True,1,2,2307.66,1355,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,993.62,False,0,1,2629.18,188,0,0,0,0,999.0,DENY
WRONG_ITEM_CLAIM,4015.65,True,1,0,1419.48,633,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,2988.46,True,1,1,957.95,353,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,3460.26,True,1,0,2448.84,940,1,0,1,0,6.183334565555556,APPROVE
SUBSTITUTED_RETURN_CLAIM,2223.28,True,1,1,1424.61,837,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,579.12,True,1,1,2436.36,1139,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,1919.9,True,1,2,6873.23,1296,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,2693.08,True,1,1,6534.77,492,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,623.96,False,0,0,2868.83,1026,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,974.52,True,1,0,2808.95,588,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,3805.28,True,1,0,1573.94,162,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,789.63,False,0,2,1743.23,372,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,4173.05,False,0,0,1526.47,1053,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,7202.3,False,0,1,6534.77,492,1,1,0,0,0.10000001916666666,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1206.78,True,1,0,1885.71,64,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,2071.1,False,0,1,2610.6,117,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,3488.31,True,1,0,260.39,1248,1,0,1,0,6.066667866111111,APPROVE
NON_DELIVERY_CLAIM,1133.52,True,1,0,1689.87,642,1,1,0,0,2.2000004316666666,APPROVE
WRONG_ITEM_CLAIM,1865.22,True,1,1,1975.22,316,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,5253.67,False,0,1,604.39,145,2,1,0,0,3.1166672780555555,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2432.49,True,1,0,1000.55,1430,1,0,0,1,6.166667885833334,APPROVE
NON_DELIVERY_CLAIM,1513.04,True,1,0,2224.18,118,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,1281.95,False,0,0,1885.71,64,1,1,0,0,0.13333335861111112,REQUEST_EVIDENCE
SHORTAGE_CLAIM,475.63,True,1,1,1947.29,876,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,4680.18,False,0,0,1388.73,1387,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,4877.05,False,0,1,616.48,1442,2,0,2,0,0.6166667874999999,DENY
SHORTAGE_CLAIM,1877.17,False,0,1,1936.96,89,0,0,0,0,999.0,DENY
WRONG_ITEM_CLAIM,6638.9,False,0,0,219.59,697,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2457.02,False,0,0,2990.55,1063,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,4508.22,False,0,0,715.72,1294,2,2,0,0,5.066667664166667,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1880.66,True,1,1,789.95,125,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,4829.21,True,1,1,2066.55,393,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,2414.33,True,1,1,919.49,1263,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,5808.61,False,0,1,1445.22,1386,1,0,1,0,3.2833339777777777,DENY
SUBSTITUTED_RETURN_CLAIM,1652.41,True,1,1,1883.72,1474,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,995.39,True,1,0,916.53,591,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,1516.06,True,1,1,2778.13,1242,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,2249.3,False,0,1,960.7,661,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2255.95,True,1,0,238.21,41,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,1060.7,False,0,0,2009.5,1133,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1560.45,True,1,1,96.69,933,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,2707.84,True,1,1,355.79,935,1,1,0,0,6.4333346025,DENY
NON_DELIVERY_CLAIM,6339.94,False,0,1,828.74,997,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1777.45,False,0,1,1877.38,740,1,0,1,0,1.7500003408333333,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,3140.66,True,1,0,238.21,41,1,1,0,0,0.10000001916666666,APPROVE
NON_DELIVERY_CLAIM,2492.22,True,1,0,1554.89,1408,1,0,1,0,2.2666671080555556,APPROVE
WRONG_ITEM_CLAIM,2184.04,False,0,4,2730.14,542,1,0,0,0,4.133334143888889,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2085.86,True,1,0,2808.95,588,1,1,0,0,0.633333455,DENY
SHORTAGE_CLAIM,3166.67,False,0,3,4172.98,324,2,0,1,0,4.400000861666667,DENY
NON_DELIVERY_CLAIM,5386.64,False,0,2,1525.62,1381,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,4365.75,True,1,0,2198.62,111,0,0,0,0,999.0,DENY
SHORTAGE_CLAIM,2399.31,False,0,0,723.46,1114,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,2058.74,False,0,1,2574.66,861,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1662.45,False,0,0,1314.33,1353,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,6233.56,False,0,4,4864.35,963,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,307.54,False,0,1,4440.31,1475,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,5234.87,True,1,1,196.13,964,0,0,0,0,999.0,ESCALATE
SHORTAGE_CLAIM,2283.55,True,1,0,2198.02,550,1,1,0,0,4.800000939444444,APPROVE
NON_DELIVERY_CLAIM,8647.23,True,1,1,588.3,1459,0,0,0,0,999.0,ESCALATE
SHORTAGE_CLAIM,2493.21,False,0,0,1067.43,1249,0,0,0,0,999.0,DENY
SHORTAGE_CLAIM,1654.22,False,0,1,7706.23,1466,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1606.55,False,0,1,1388.64,548,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2261.35,False,0,0,2112.42,282,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,6789.54,True,1,3,5731.08,1386,1,0,1,0,6.416667929166667,ESCALATE
SHORTAGE_CLAIM,2054.22,True,1,1,1181.39,187,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,1913.81,False,0,0,2579.12,1380,1,0,0,1,4.73333426,DENY
WRONG_ITEM_CLAIM,5473.17,True,1,0,2127.09,1475,0,0,0,0,999.0,ESCALATE
SUBSTITUTED_RETURN_CLAIM,4810.2,True,1,1,147.87,324,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,6911.59,True,1,0,1759.83,297,0,0,0,0,999.0,ESCALATE
SUBSTITUTED_RETURN_CLAIM,1990.92,True,1,0,1370.24,124,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,4749.23,True,1,0,364.09,624,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,1940.22,True,1,0,244.22,139,1,0,1,0,7.000001382222222,APPROVE
NON_DELIVERY_CLAIM,2103.21,False,0,0,1260.19,1044,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,7657.27,True,1,0,2990.55,1063,1,0,1,0,0.7500001463888889,ESCALATE
WRONG_ITEM_CLAIM,1876.06,True,1,0,1267.61,782,1,0,1,0,5.133334339722222,APPROVE
WRONG_ITEM_CLAIM,1365.46,False,0,2,161.41,1455,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,8447.27,False,0,0,1284.44,155,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,2866.8,False,0,0,1889.59,1192,2,0,0,0,6.633334640555556,DENY
WRONG_ITEM_CLAIM,734.96,True,1,4,5153.5,505,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,2623.25,True,1,2,2717.01,68,1,0,1,0,4.2166674947222225,APPROVE
SUBSTITUTED_RETURN_CLAIM,415.23,True,1,0,2018.41,1406,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,3027.2,True,1,0,2098.85,248,0,0,0,0,999.0,DENY
SHORTAGE_CLAIM,8905.88,True,1,0,2608.42,1264,0,0,0,0,999.0,ESCALATE
SUBSTITUTED_RETURN_CLAIM,151.68,True,1,0,1866.94,304,1,0,1,0,4.566667562222222,APPROVE
WRONG_ITEM_CLAIM,5390.6,True,1,1,2977.46,1202,0,0,0,0,999.0,ESCALATE
WRONG_ITEM_CLAIM,1654.5,True,1,1,1619.8,1160,1,1,0,0,3.000000586666667,APPROVE
SUBSTITUTED_RETURN_CLAIM,668.74,False,0,4,2208.59,1283,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,7630.17,True,1,0,0.51,273,0,0,0,0,999.0,ESCALATE
SHORTAGE_CLAIM,2346.44,True,1,0,0.51,273,1,0,0,1,0.01666666972222222,APPROVE
NON_DELIVERY_CLAIM,4069.91,False,0,3,3601.78,1370,1,0,1,0,2.3833338019444446,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,664.71,False,0,1,1395.76,1224,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,929.12,True,1,0,2390.46,429,1,1,0,0,3.3166673169444443,APPROVE
WRONG_ITEM_CLAIM,6612.27,False,0,0,2141.3,1469,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,2929.27,False,0,1,6121.48,623,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,4511.1,False,0,0,779.42,664,1,1,0,0,6.350001249444444,REQUEST_EVIDENCE
SHORTAGE_CLAIM,1009.25,False,0,3,1312.78,743,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,811.87,True,1,1,2892.87,544,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,2848.82,False,0,1,2529.93,767,0,0,0,0,999.0,REQUEST_EVIDENCE
SUBSTITUTED_RETURN_CLAIM,1523.98,True,1,0,0.51,273,2,1,0,1,0.16666669805555556,APPROVE
SHORTAGE_CLAIM,1905.1,False,0,1,575.65,1191,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,2193.44,True,1,0,2625.54,355,0,0,0,0,999.0,APPROVE
WRONG_ITEM_CLAIM,329.34,False,0,0,2022.07,443,0,0,0,0,999.0,REQUEST_EVIDENCE
WRONG_ITEM_CLAIM,459.62,True,1,0,123.55,494,0,0,0,0,999.0,APPROVE
NON_DELIVERY_CLAIM,7772.8,True,1,1,525.19,618,0,0,0,0,999.0,ESCALATE
SUBSTITUTED_RETURN_CLAIM,4414.61,True,1,1,352.04,374,1,0,1,0,6.283334568333333,APPROVE
SUBSTITUTED_RETURN_CLAIM,5612.15,True,1,2,514.81,101,0,0,0,0,999.0,ESCALATE
SUBSTITUTED_RETURN_CLAIM,4729.11,False,0,3,4160.43,672,0,0,0,0,999.0,REQUEST_EVIDENCE
NON_DELIVERY_CLAIM,1446.78,True,1,0,1513.26,277,0,0,0,0,999.0,APPROVE
SUBSTITUTED_RETURN_CLAIM,379.99,False,0,0,1946.16,1471,0,0,0,0,999.0,REQUEST_EVIDENCE
SHORTAGE_CLAIM,5339.03,True,1,0,2406.5,1011,0,0,0,0,999.0,ESCALATE
NON_DELIVERY_CLAIM,2303.69,True,1,1,1116.04,1351,0,0,0,0,999.0,APPROVE
SHORTAGE_CLAIM,4354.15,False,0,0,2067.07,653,1,1,0,0,4.216667494166667,DENY
WRONG_ITEM_CLAIM,862.64,True,1,0,1747.11,1494,2,1,0,1,5.13333434,APPROVE
